,GEO_ID,NAME,Num_HH,Med_Inc_HH
752,1400000US17031803016,"Census Tract 8030.16, Cook County, Illinois",884,65946
753,1400000US17031803017,"Census Tract 8030.17, Cook County, Illinois",2484,68974
754,1400000US17031803100,"Census Tract 8031, Cook County, Illinois",1184,95469
755,1400000US17031803200,"Census Tract 8032, Cook County, Illinois",2185,86328
756,1400000US17031803300,"Census Tract 8033, Cook County, Illinois",2716,55605
757,1400000US17031803400,"Census Tract 8034, Cook County, Illinois",2403,86846
758,1400000US17031803500,"Census Tract 8035, Cook County, Illinois",2087,91321
759,1400000US17031803603,"Census Tract 8036.03, Cook County, Illinois",2319,117668
760,1400000US17031803604,"Census Tract 8036.04, Cook County, Illinois",1752,64236
761,1400000US17031803605,"Census Tract 8036.05, Cook County, Illinois",2541,97316
762,1400000US17031803606,"Census Tract 8036.06, Cook County, Illinois",2642,36548
763,1400000US17031803607,"Census Tract 8036.07, Cook County, Illinois",1754,96136
764,1400000US17031803608,"Census Tract 8036.08, Cook County, Illinois",2904,78969
765,1400000US17031803610,"Census Tract 8036.10, Cook County, Illinois",3121,72721
766,1400000US17031803611,"Census Tract 8036.11, Cook County, Illinois",1989,59118
767,1400000US17031803612,"Census Tract 8036.12, Cook County, Illinois",1320,54648
768,1400000US17031803701,"Census Tract 8037.01, Cook County, Illinois",1308,68024
769,1400000US17031803702,"Census Tract 8037.02, Cook County, Illinois",2374,86528
770,1400000US17031803800,"Census Tract 8038, Cook County, Illinois",1750,84310
771,1400000US17031803901,"Census Tract 8039.01, Cook County, Illinois",1649,65781
772,1400000US17031803902,"Census Tract 8039.02, Cook County, Illinois",1323,65945
773,1400000US17031804000,"Census Tract 8040, Cook County, Illinois",1842,68113
774,1400000US17031804102,"Census Tract 8041.02, Cook County, Illinois",2510,121413
775,1400000US17031804104,"Census Tract 8041.04, Cook County, Illinois",1620,91892
776,1400000US17031804105,"Census Tract 8041.05, Cook County, Illinois",1270,121032
777,1400000US17031804106,"Census Tract 8041.06, Cook County, Illinois",2554,97500
778,1400000US17031804108,"Census Tract 8041.08, Cook County, Illinois",2202,55227
779,1400000US17031804109,"Census Tract 8041.09, Cook County, Illinois",1147,92083
780,1400000US17031804201,"Census Tract 8042.01, Cook County, Illinois",2604,159635
781,1400000US17031804202,"Census Tract 8042.02, Cook County, Illinois",2872,113571
782,1400000US17031804305,"Census Tract 8043.05, Cook County, Illinois",2352,73385
783,1400000US17031804306,"Census Tract 8043.06, Cook County, Illinois",1696,52007
784,1400000US17031804308,"Census Tract 8043.08, Cook County, Illinois",2281,75471
785,1400000US17031804309,"Census Tract 8043.09, Cook County, Illinois",901,53521
786,1400000US17031804310,"Census Tract 8043.10, Cook County, Illinois",3045,83165
787,1400000US17031804311,"Census Tract 8043.11, Cook County, Illinois",2372,101136
788,1400000US17031804403,"Census Tract 8044.03, Cook County, Illinois",2592,60563
789,1400000US17031804404,"Census Tract 8044.04, Cook County, Illinois",1567,75583
790,1400000US17031804405,"Census Tract 8044.05, Cook County, Illinois",1053,41675
791,1400000US17031804406,"Census Tract 8044.06, Cook County, Illinois",2046,72236
792,1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",1623,57960
793,1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",1825,94896
794,1400000US17031804507,"Census Tract 8045.07, Cook County, Illinois",4328,84182
795,1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",809,54259
796,1400000US17031804509,"Census Tract 8045.09, Cook County, Illinois",1675,70012
797,1400000US17031804510,"Census Tract 8045.10, Cook County, Illinois",1586,53295
798,1400000US17031804511,"Census Tract 8045.11, Cook County, Illinois",792,49000
799,1400000US17031804603,"Census Tract 8046.03, Cook County, Illinois",2468,47096
800,1400000US17031804606,"Census Tract 8046.06, Cook County, Illinois",2504,96667
801,1400000US17031804607,"Census Tract 8046.07, Cook County, Illinois",2634,77444
802,1400000US17031804608,"Census Tract 8046.08, Cook County, Illinois",1473,76275
803,1400000US17031804609,"Census Tract 8046.09, Cook County, Illinois",2474,80984
804,1400000US17031804610,"Census Tract 8046.10, Cook County, Illinois",1215,61862
805,1400000US17031804611,"Census Tract 8046.11, Cook County, Illinois",2054,65380
806,1400000US17031804701,"Census Tract 8047.01, Cook County, Illinois",2673,49698
807,1400000US17031804705,"Census Tract 8047.05, Cook County, Illinois",1611,62113
808,1400000US17031804706,"Census Tract 8047.06, Cook County, Illinois",814,87500
809,1400000US17031804709,"Census Tract 8047.09, Cook County, Illinois",2669,55215
810,1400000US17031804710,"Census Tract 8047.10, Cook County, Illinois",1559,72443
811,1400000US17031804711,"Census Tract 8047.11, Cook County, Illinois",2779,61664
812,1400000US17031804712,"Census Tract 8047.12, Cook County, Illinois",1809,93774
813,1400000US17031804713,"Census Tract 8047.13, Cook County, Illinois",2053,63011
814,1400000US17031804714,"Census Tract 8047.14, Cook County, Illinois",1290,72577
815,1400000US17031804715,"Census Tract 8047.15, Cook County, Illinois",1192,56799
816,1400000US17031804716,"Census Tract 8047.16, Cook County, Illinois",1689,107969
817,1400000US17031804803,"Census Tract 8048.03, Cook County, Illinois",2009,82417
818,1400000US17031804804,"Census Tract 8048.04, Cook County, Illinois",2596,58490
819,1400000US17031804805,"Census Tract 8048.05, Cook County, Illinois",2426,70673
820,1400000US17031804806,"Census Tract 8048.06, Cook County, Illinois",1035,68229
821,1400000US17031804807,"Census Tract 8048.07, Cook County, Illinois",1770,73909
822,1400000US17031804808,"Census Tract 8048.08, Cook County, Illinois",914,77568
823,1400000US17031804809,"Census Tract 8048.09, Cook County, Illinois",1497,91693
824,1400000US17031804810,"Census Tract 8048.10, Cook County, Illinois",2571,64775
825,1400000US17031804901,"Census Tract 8049.01, Cook County, Illinois",2591,84409
826,1400000US17031804902,"Census Tract 8049.02, Cook County, Illinois",1949,77855
827,1400000US17031805001,"Census Tract 8050.01, Cook County, Illinois",1771,88668
828,1400000US17031805002,"Census Tract 8050.02, Cook County, Illinois",2830,47600
829,1400000US17031805105,"Census Tract 8051.05, Cook County, Illinois",2775,46690
830,1400000US17031805106,"Census Tract 8051.06, Cook County, Illinois",1099,70284
831,1400000US17031805107,"Census Tract 8051.07, Cook County, Illinois",2695,50503
832,1400000US17031805108,"Census Tract 8051.08, Cook County, Illinois",2314,63000
833,1400000US17031805109,"Census Tract 8051.09, Cook County, Illinois",1641,70597
834,1400000US17031805110,"Census Tract 8051.10, Cook County, Illinois",1900,62365
835,1400000US17031805111,"Census Tract 8051.11, Cook County, Illinois",3092,49891
836,1400000US17031805112,"Census Tract 8051.12, Cook County, Illinois",1261,46750
837,1400000US17031805201,"Census Tract 8052.01, Cook County, Illinois",1134,77386
838,1400000US17031805202,"Census Tract 8052.02, Cook County, Illinois",1462,85909
839,1400000US17031805301,"Census Tract 8053.01, Cook County, Illinois",1183,61719
840,1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",1262,73293
841,1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",1531,68304
842,1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",1977,54775
843,1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",1270,92813
844,1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",1302,100833
845,1400000US17031805600,"Census Tract 8056, Cook County, Illinois",1511,106614
846,1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",1919,82452
847,1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",716,84244
848,1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",1005,96750
849,1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",1791,86042
850,1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",1713,68371
851,1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",2129,84488
852,1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",2396,45895
853,1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",2766,44352
854,1400000US17031806003,"Census Tract 8060.03, Cook County, Illinois",2802,57756
855,1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",2694,41591
856,1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",1526,75202
857,1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",1876,78351
858,1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",1794,49134
859,1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",2030,47864
860,1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",2529,46250
861,1400000US17031806300,"Census Tract 8063, Cook County, Illinois",1664,74271
862,1400000US17031806400,"Census Tract 8064, Cook County, Illinois",772,80278
863,1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",782,46275
864,1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",1446,59802
865,1400000US17031806600,"Census Tract 8066, Cook County, Illinois",1219,68828
866,1400000US17031806700,"Census Tract 8067, Cook County, Illinois",1493,109484
867,1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",1265,61680
868,1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",1072,70606
869,1400000US17031806900,"Census Tract 8069, Cook County, Illinois",1902,53534
870,1400000US17031807000,"Census Tract 8070, Cook County, Illinois",2045,64292
871,1400000US17031807100,"Census Tract 8071, Cook County, Illinois",1218,113221
872,1400000US17031807200,"Census Tract 8072, Cook County, Illinois",1936,74545
873,1400000US17031807300,"Census Tract 8073, Cook County, Illinois",2781,55507
874,1400000US17031807400,"Census Tract 8074, Cook County, Illinois",2194,52500
875,1400000US17031807500,"Census Tract 8075, Cook County, Illinois",1095,70292
876,1400000US17031807600,"Census Tract 8076, Cook County, Illinois",1936,65066
877,1400000US17031807700,"Census Tract 8077, Cook County, Illinois",2341,60617
878,1400000US17031807800,"Census Tract 8078, Cook County, Illinois",855,71497
879,1400000US17031807900,"Census Tract 8079, Cook County, Illinois",1351,108828
880,1400000US17031808001,"Census Tract 8080.01, Cook County, Illinois",1245,72852
881,1400000US17031808002,"Census Tract 8080.02, Cook County, Illinois",1585,73708
882,1400000US17031808100,"Census Tract 8081, Cook County, Illinois",1638,42267
883,1400000US17031808200,"Census Tract 8082, Cook County, Illinois",1916,44959
884,1400000US17031808301,"Census Tract 8083.01, Cook County, Illinois",2285,67266
885,1400000US17031808302,"Census Tract 8083.02, Cook County, Illinois",1506,61554
886,1400000US17031808400,"Census Tract 8084, Cook County, Illinois",1506,75682
887,1400000US17031808500,"Census Tract 8085, Cook County, Illinois",1373,72736
888,1400000US17031808600,"Census Tract 8086, Cook County, Illinois",671,157708
889,1400000US17031808702,"Census Tract 8087.02, Cook County, Illinois",431,53102
890,1400000US17031808800,"Census Tract 8088, Cook County, Illinois",1442,90000
891,1400000US17031808900,"Census Tract 8089, Cook County, Illinois",1708,104188
892,1400000US17031809000,"Census Tract 8090, Cook County, Illinois",1640,119914
893,1400000US17031809100,"Census Tract 8091, Cook County, Illinois",1504,105435
894,1400000US17031809200,"Census Tract 8092, Cook County, Illinois",1504,49861
895,1400000US17031809300,"Census Tract 8093, Cook County, Illinois",1950,24883
896,1400000US17031809400,"Census Tract 8094, Cook County, Illinois",2727,50433
897,1400000US17031809500,"Census Tract 8095, Cook County, Illinois",1679,55842
898,1400000US17031809600,"Census Tract 8096, Cook County, Illinois",1217,63265
899,1400000US17031809700,"Census Tract 8097, Cook County, Illinois",1250,72391
900,1400000US17031809800,"Census Tract 8098, Cook County, Illinois",1062,61630
901,1400000US17031809900,"Census Tract 8099, Cook County, Illinois",1357,110977
902,1400000US17031810000,"Census Tract 8100, Cook County, Illinois",2608,67325
903,1400000US17031810100,"Census Tract 8101, Cook County, Illinois",1893,62788
904,1400000US17031810200,"Census Tract 8102, Cook County, Illinois",2498,51975
905,1400000US17031810301,"Census Tract 8103.01, Cook County, Illinois",1438,69274
906,1400000US17031810302,"Census Tract 8103.02, Cook County, Illinois",1198,71413
907,1400000US17031810400,"Census Tract 8104, Cook County, Illinois",1943,75642
908,1400000US17031810501,"Census Tract 8105.01, Cook County, Illinois",2013,55515
909,1400000US17031810502,"Census Tract 8105.02, Cook County, Illinois",2073,53058
910,1400000US17031810600,"Census Tract 8106, Cook County, Illinois",1752,55421
911,1400000US17031810701,"Census Tract 8107.01, Cook County, Illinois",1834,44190
912,1400000US17031810702,"Census Tract 8107.02, Cook County, Illinois",1699,42477
913,1400000US17031810800,"Census Tract 8108, Cook County, Illinois",1662,64643
914,1400000US17031810900,"Census Tract 8109, Cook County, Illinois",2535,52277
915,1400000US17031811000,"Census Tract 8110, Cook County, Illinois",1692,81279
916,1400000US17031811100,"Census Tract 8111, Cook County, Illinois",2702,43387
917,1400000US17031811200,"Census Tract 8112, Cook County, Illinois",1785,58103
918,1400000US17031811301,"Census Tract 8113.01, Cook County, Illinois",1440,58125
919,1400000US17031811302,"Census Tract 8113.02, Cook County, Illinois",1127,36484
920,1400000US17031811401,"Census Tract 8114.01, Cook County, Illinois",1624,52500
921,1400000US17031811402,"Census Tract 8114.02, Cook County, Illinois",1507,54297
922,1400000US17031811500,"Census Tract 8115, Cook County, Illinois",1865,60208
923,1400000US17031811600,"Census Tract 8116, Cook County, Illinois",2322,48644
924,1400000US17031811701,"Census Tract 8117.01, Cook County, Illinois",1105,49492
925,1400000US17031811702,"Census Tract 8117.02, Cook County, Illinois",1803,48723
926,1400000US17031811800,"Census Tract 8118, Cook County, Illinois",1623,59526
927,1400000US17031811900,"Census Tract 8119, Cook County, Illinois",1795,132443
928,1400000US17031812000,"Census Tract 8120, Cook County, Illinois",2098,92090
929,1400000US17031812100,"Census Tract 8121, Cook County, Illinois",1587,82768
930,1400000US17031812200,"Census Tract 8122, Cook County, Illinois",1309,153125
931,1400000US17031812301,"Census Tract 8123.01, Cook County, Illinois",2178,56667
932,1400000US17031812302,"Census Tract 8123.02, Cook County, Illinois",1044,81207
933,1400000US17031812400,"Census Tract 8124, Cook County, Illinois",1187,161146
934,1400000US17031812500,"Census Tract 8125, Cook County, Illinois",1659,65313
935,1400000US17031812600,"Census Tract 8126, Cook County, Illinois",1659,56521
936,1400000US17031812700,"Census Tract 8127, Cook County, Illinois",1574,58567
937,1400000US17031812801,"Census Tract 8128.01, Cook County, Illinois",1680,43451
938,1400000US17031812802,"Census Tract 8128.02, Cook County, Illinois",1443,54327
939,1400000US17031812900,"Census Tract 8129, Cook County, Illinois",1716,107109
940,1400000US17031813000,"Census Tract 8130, Cook County, Illinois",1465,95337
941,1400000US17031813100,"Census Tract 8131, Cook County, Illinois",1926,64474
942,1400000US17031813200,"Census Tract 8132, Cook County, Illinois",1511,90201
943,1400000US17031813301,"Census Tract 8133.01, Cook County, Illinois",925,35085
944,1400000US17031813302,"Census Tract 8133.02, Cook County, Illinois",980,34438
945,1400000US17031813400,"Census Tract 8134, Cook County, Illinois",1957,55673
946,1400000US17031813500,"Census Tract 8135, Cook County, Illinois",1872,47261
947,1400000US17031813600,"Census Tract 8136, Cook County, Illinois",1239,37784
948,1400000US17031813701,"Census Tract 8137.01, Cook County, Illinois",1011,43052
949,1400000US17031813702,"Census Tract 8137.02, Cook County, Illinois",861,58188
950,1400000US17031813801,"Census Tract 8138.01, Cook County, Illinois",691,50023
951,1400000US17031813802,"Census Tract 8138.02, Cook County, Illinois",1377,34250
952,1400000US17031813900,"Census Tract 8139, Cook County, Illinois",1599,45913
953,1400000US17031814000,"Census Tract 8140, Cook County, Illinois",1155,44181
954,1400000US17031814100,"Census Tract 8141, Cook County, Illinois",1253,41681
955,1400000US17031814200,"Census Tract 8142, Cook County, Illinois",1963,41449
956,1400000US17031814300,"Census Tract 8143, Cook County, Illinois",1229,42099
957,1400000US17031814400,"Census Tract 8144, Cook County, Illinois",2180,47261
958,1400000US17031814500,"Census Tract 8145, Cook County, Illinois",1351,53427
959,1400000US17031814600,"Census Tract 8146, Cook County, Illinois",1694,49891
960,1400000US17031814700,"Census Tract 8147, Cook County, Illinois",1847,46931
961,1400000US17031814800,"Census Tract 8148, Cook County, Illinois",2071,48662
962,1400000US17031814900,"Census Tract 8149, Cook County, Illinois",2214,40169
963,1400000US17031815000,"Census Tract 8150, Cook County, Illinois",1090,45725
964,1400000US17031815100,"Census Tract 8151, Cook County, Illinois",1289,49013
965,1400000US17031815200,"Census Tract 8152, Cook County, Illinois",2361,51505
966,1400000US17031815300,"Census Tract 8153, Cook County, Illinois",1219,75283
967,1400000US17031815400,"Census Tract 8154, Cook County, Illinois",2348,49107
968,1400000US17031815500,"Census Tract 8155, Cook County, Illinois",2465,51872
969,1400000US17031815600,"Census Tract 8156, Cook County, Illinois",2132,51063
970,1400000US17031815701,"Census Tract 8157.01, Cook County, Illinois",1443,86929
971,1400000US17031815702,"Census Tract 8157.02, Cook County, Illinois",1893,85747
972,1400000US17031815800,"Census Tract 8158, Cook County, Illinois",671,84178
973,1400000US17031815900,"Census Tract 8159, Cook County, Illinois",2634,47129
974,1400000US17031816000,"Census Tract 8160, Cook County, Illinois",1485,51509
975,1400000US17031816100,"Census Tract 8161, Cook County, Illinois",2740,56055
976,1400000US17031816200,"Census Tract 8162, Cook County, Illinois",1615,44795
977,1400000US17031816300,"Census Tract 8163, Cook County, Illinois",1458,58106
978,1400000US17031816401,"Census Tract 8164.01, Cook County, Illinois",1376,38452
979,1400000US17031816402,"Census Tract 8164.02, Cook County, Illinois",1225,44848
980,1400000US17031816500,"Census Tract 8165, Cook County, Illinois",1298,40821
981,1400000US17031816600,"Census Tract 8166, Cook County, Illinois",1217,49635
982,1400000US17031816700,"Census Tract 8167, Cook County, Illinois",740,52781
983,1400000US17031816800,"Census Tract 8168, Cook County, Illinois",1910,52724
984,1400000US17031816900,"Census Tract 8169, Cook County, Illinois",1747,60506
985,1400000US17031817000,"Census Tract 8170, Cook County, Illinois",1517,57515
986,1400000US17031817101,"Census Tract 8171.01, Cook County, Illinois",1634,58409
987,1400000US17031817102,"Census Tract 8171.02, Cook County, Illinois",993,53398
988,1400000US17031817200,"Census Tract 8172, Cook County, Illinois",1498,42763
989,1400000US17031817300,"Census Tract 8173, Cook County, Illinois",759,41534
990,1400000US17031817400,"Census Tract 8174, Cook County, Illinois",1222,66500
991,1400000US17031817500,"Census Tract 8175, Cook County, Illinois",1309,33189
992,1400000US17031817600,"Census Tract 8176, Cook County, Illinois",1340,42024
993,1400000US17031817700,"Census Tract 8177, Cook County, Illinois",1629,54315
994,1400000US17031817900,"Census Tract 8179, Cook County, Illinois",2501,48148
995,1400000US17031818000,"Census Tract 8180, Cook County, Illinois",1603,47443
996,1400000US17031818100,"Census Tract 8181, Cook County, Illinois",769,74145
997,1400000US17031818200,"Census Tract 8182, Cook County, Illinois",1569,72349
998,1400000US17031818300,"Census Tract 8183, Cook County, Illinois",2051,58197
999,1400000US17031818401,"Census Tract 8184.01, Cook County, Illinois",1295,67472
1000,1400000US17031818402,"Census Tract 8184.02, Cook County, Illinois",1248,60698
1001,1400000US17031818500,"Census Tract 8185, Cook County, Illinois",2305,65189
1002,1400000US17031818600,"Census Tract 8186, Cook County, Illinois",1964,64559
1003,1400000US17031818700,"Census Tract 8187, Cook County, Illinois",1416,67313
1004,1400000US17031818800,"Census Tract 8188, Cook County, Illinois",2192,68704
1005,1400000US17031818900,"Census Tract 8189, Cook County, Illinois",1829,58807
1006,1400000US17031819000,"Census Tract 8190, Cook County, Illinois",1645,113875
1007,1400000US17031819100,"Census Tract 8191, Cook County, Illinois",1790,47358
1008,1400000US17031819200,"Census Tract 8192, Cook County, Illinois",2168,57483
1009,1400000US17031819300,"Census Tract 8193, Cook County, Illinois",1001,67284
1010,1400000US17031819400,"Census Tract 8194, Cook County, Illinois",1950,59741
1011,1400000US17031819500,"Census Tract 8195, Cook County, Illinois",1378,52174
1012,1400000US17031819600,"Census Tract 8196, Cook County, Illinois",1275,125344
1013,1400000US17031819700,"Census Tract 8197, Cook County, Illinois",1898,127222
1014,1400000US17031819801,"Census Tract 8198.01, Cook County, Illinois",1658,131591
1015,1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",938,131563
1016,1400000US17031819900,"Census Tract 8199, Cook County, Illinois",1092,141957
1017,1400000US17031820000,"Census Tract 8200, Cook County, Illinois",597,226528
1018,1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",3045,81445
1019,1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",1417,55125
1020,1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",1510,65449
1021,1400000US17031820201,"Census Tract 8202.01, Cook County, Illinois",3014,81766
1022,1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",1406,54333
1023,1400000US17031820300,"Census Tract 8203, Cook County, Illinois",1651,49788
1024,1400000US17031820400,"Census Tract 8204, Cook County, Illinois",1708,46455
1025,1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",2082,64142
1026,1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",1701,47932
1027,1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",1652,63103
1028,1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",1521,50230
1029,1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",1715,36502
1030,1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",1457,64185
1031,1400000US17031820700,"Census Tract 8207, Cook County, Illinois",2372,49783
1032,1400000US17031820800,"Census Tract 8208, Cook County, Illinois",1105,61250
1033,1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",1857,41709
1034,1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",1428,54903
1035,1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",1584,62616
1036,1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",1687,74107
1037,1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",1398,60611
1038,1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",1231,53750
1039,1400000US17031821200,"Census Tract 8212, Cook County, Illinois",2056,42542
1040,1400000US17031821300,"Census Tract 8213, Cook County, Illinois",2017,44219
1041,1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",1489,38839
1042,1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",1375,54186
1043,1400000US17031821500,"Census Tract 8215, Cook County, Illinois",711,30550
1044,1400000US17031821600,"Census Tract 8216, Cook County, Illinois",1690,60147
1045,1400000US17031821700,"Census Tract 8217, Cook County, Illinois",1654,66875
1046,1400000US17031821800,"Census Tract 8218, Cook County, Illinois",1815,61619
1047,1400000US17031821900,"Census Tract 8219, Cook County, Illinois",1852,63362
1048,1400000US17031822000,"Census Tract 8220, Cook County, Illinois",1768,47214
1049,1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",1562,64696
1050,1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",1988,61250
1051,1400000US17031822200,"Census Tract 8222, Cook County, Illinois",1257,71705
1052,1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",1264,63810
1053,1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",1469,54682
1054,1400000US17031822400,"Census Tract 8224, Cook County, Illinois",2213,49945
1055,1400000US17031822500,"Census Tract 8225, Cook County, Illinois",1612,66161
1056,1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",1734,66532
1057,1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",2867,50514
1058,1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",2089,55534
1059,1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",1525,46603
1060,1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",1610,56071
1061,1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",1364,59259
1062,1400000US17031822900,"Census Tract 8229, Cook County, Illinois",667,60804
1063,1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",2650,47689
1064,1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",2170,52920
1065,1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",1719,53953
1066,1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",1447,45750
1067,1400000US17031823200,"Census Tract 8232, Cook County, Illinois",1825,70030
1068,1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",2542,44688
1069,1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",1653,51382
1070,1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",2366,44859
1071,1400000US17031823400,"Census Tract 8234, Cook County, Illinois",1615,52899
1072,1400000US17031823500,"Census Tract 8235, Cook County, Illinois",1556,43512
1073,1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",2484,53679
1074,1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",676,23750
1075,1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",1397,85282
1076,1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",1553,81250
1077,1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",2627,59332
1078,1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",3152,39637
1079,1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",1304,77348
1080,1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",1652,56468
1081,1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",2082,80417
1082,1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",2481,60299
1083,1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",1413,58625
1084,1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",1882,45110
1085,1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",1489,84205
1086,1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",1646,94490
1087,1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",1857,81550
1088,1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",1882,88302
1089,1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",1926,96745
1090,1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",1766,91011
1091,1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",1347,97196
1092,1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",2455,96729
1093,1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",2539,80527
1094,1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",2572,64244
1095,1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",2743,66286
1096,1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",2034,92708
1097,1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",1615,89982
1098,1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",1436,68023
1099,1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",1877,52250
1100,1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",3076,102283
1101,1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",1983,99275
1102,1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",3165,83601
1103,1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",1119,87443
1104,1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",2177,86125
1105,1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",2725,78944
1106,1400000US17031824300,"Census Tract 8243, Cook County, Illinois",1743,22402
1107,1400000US17031824400,"Census Tract 8244, Cook County, Illinois",793,46382
1108,1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",2804,63182
1109,1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",2482,62941
1110,1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",2794,77600
1111,1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",1659,61533
1112,1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",1615,74844
1113,1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",2358,66324
1114,1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",1331,57468
